Freq.	V(vo)/V(vi)
8.87156012037681e+005	(-4.13190518006528e+000dB,5.84544993844279e-002°)
8.89201117857668e+005	(-4.13190513048172e+000dB,5.85165147613446e-002°)
8.91250938133464e+005	(-4.13190508068336e+000dB,5.85788403941910e-002°)
8.93305483733013e+005	(-4.13190503066914e+000dB,5.86414766021029e-002°)
8.95364765549311e+005	(-4.13190498043785e+000dB,5.87044237099089e-002°)
8.97428794500465e+005	(-4.13190492998824e+000dB,5.87676820560847e-002°)
8.99497581529751e+005	(-4.13190487931977e+000dB,5.88312519848085e-002°)
9.01571137605672e+005	(-4.13190482843097e+000dB,5.88951338300462e-002°)
9.03649473722016e+005	(-4.13190477732098e+000dB,5.89593279155662e-002°)
9.05732600897914e+005	(-4.13190472598840e+000dB,5.90238345946898e-002°)
9.07820530177899e+005	(-4.13190467443251e+000dB,5.90886542065671e-002°)
9.09913272631964e+005	(-4.13190462265175e+000dB,5.91537871000229e-002°)
9.12010839355621e+005	(-4.13190457064570e+000dB,5.92192336136959e-002°)
9.14113241469961e+005	(-4.13190451841269e+000dB,5.92849940998741e-002°)
9.16220490121710e+005	(-4.13190446595178e+000dB,5.93510689046330e-002°)
9.18332596483290e+005	(-4.13190441326207e+000dB,5.94174583638604e-002°)
9.20449571752880e+005	(-4.13190436034211e+000dB,5.94841628549317e-002°)
9.22571427154471e+005	(-4.13190430719070e+000dB,5.95511827172088e-002°)
9.24698173937930e+005	(-4.13190425380724e+000dB,5.96185183116768e-002°)
9.26829823379055e+005	(-4.13190420019020e+000dB,5.96861699851543e-002°)
9.28966386779642e+005	(-4.13190414633858e+000dB,5.97541381100629e-002°)
9.31107875467535e+005	(-4.13190409225109e+000dB,5.98224230406895e-002°)
9.33254300796695e+005	(-4.13190403792671e+000dB,5.98910251370470e-002°)
9.35405674147255e+005	(-4.13190398336428e+000dB,5.99599447648739e-002°)
9.37562006925583e+005	(-4.13190392856263e+000dB,6.00291822797321e-002°)
9.39723310564340e+005	(-4.13190387352052e+000dB,6.00987380667663e-002°)
9.41889596522542e+005	(-4.13190381823699e+000dB,6.01686124850495e-002°)
9.44060876285624e+005	(-4.13190376271056e+000dB,6.02388059033586e-002°)
9.46237161365493e+005	(-4.13190370694041e+000dB,6.03093186922351e-002°)
9.48418463300596e+005	(-4.13190365092498e+000dB,6.03801512319262e-002°)
9.50604793655979e+005	(-4.13190359466353e+000dB,6.04513039004723e-002°)
9.52796164023349e+005	(-4.13190353815438e+000dB,6.05227770697197e-002°)
9.54992586021133e+005	(-4.13190348139657e+000dB,6.05945711132867e-002°)
9.57194071294540e+005	(-4.13190342438895e+000dB,6.06666864145095e-002°)
9.59400631515628e+005	(-4.13190336713015e+000dB,6.07391233704188e-002°)
9.61612278383359e+005	(-4.13190330961918e+000dB,6.08118823440402e-002°)
9.63829023623664e+005	(-4.13190325185473e+000dB,6.08849637279995e-002°)
9.66050878989506e+005	(-4.13190319383540e+000dB,6.09583679166969e-002°)
9.68277856260941e+005	(-4.13190313556013e+000dB,6.10320952943863e-002°)
9.70509967245181e+005	(-4.13190307702787e+000dB,6.11061462550532e-002°)
9.72747223776656e+005	(-4.13190301823687e+000dB,6.11805211825292e-002°)
9.74989637717077e+005	(-4.13190295918622e+000dB,6.12552204743655e-002°)
9.77237220955500e+005	(-4.13190289987483e+000dB,6.13302445338721e-002°)
9.79489985408387e+005	(-4.13190284030097e+000dB,6.14055937542129e-002°)
9.81747943019672e+005	(-4.13190278046391e+000dB,6.14812685303498e-002°)
9.84011105760820e+005	(-4.13190272036197e+000dB,6.15572692749302e-002°)
9.86279485630896e+005	(-4.13190265999403e+000dB,6.16335963785459e-002°)
9.88553094656624e+005	(-4.13190259935864e+000dB,6.17102502494824e-002°)
9.90831944892452e+005	(-4.13190253845490e+000dB,6.17872312978275e-002°)
9.93116048420617e+005	(-4.13190247728127e+000dB,6.18645399275116e-002°)
9.95405417351210e+005	(-4.13190241583644e+000dB,6.19421765522186e-002°)
9.97700063822235e+005	(-4.13190235411910e+000dB,6.20201415834601e-002°)
9.99999999999681e+005	(-4.13190229212786e+000dB,6.20984354266010e-002°)
1.00230523807758e+006	(-4.13190222986178e+000dB,6.21770585047192e-002°)
1.00461579027807e+006	(-4.13190216731920e+000dB,6.22560112347446e-002°)
1.00693166885148e+006	(-4.13190210449889e+000dB,6.23352940314465e-002°)
1.00925288607636e+006	(-4.13190204139928e+000dB,6.24149073153794e-002°)
1.01157945425958e+006	(-4.13190197801945e+000dB,6.24948515128962e-002°)
1.01391138573636e+006	(-4.13190191435792e+000dB,6.25751270402332e-002°)
1.01624869287037e+006	(-4.13190185041325e+000dB,6.26557343313502e-002°)
1.01859138805379e+006	(-4.13190178618414e+000dB,6.27366738101037e-002°)
1.02093948370735e+006	(-4.13190172166923e+000dB,6.28179459061482e-002°)
1.02329299228043e+006	(-4.13190165686683e+000dB,6.28995510430096e-002°)
1.02565192625108e+006	(-4.13190159177625e+000dB,6.29814896619544e-002°)
1.02801629812614e+006	(-4.13190152639549e+000dB,6.30637621981147e-002°)
1.03038612044129e+006	(-4.13190146072353e+000dB,6.31463690844900e-002°)
1.03276140576107e+006	(-4.13190139475874e+000dB,6.32293107638587e-002°)
1.03514216667901e+006	(-4.13190132849980e+000dB,6.33125876649366e-002°)
1.03752841581768e+006	(-4.13190126194536e+000dB,6.33962002341805e-002°)
1.03992016582873e+006	(-4.13190119509407e+000dB,6.34801489198889e-002°)
1.04231742939297e+006	(-4.13190112794459e+000dB,6.35644341602762e-002°)
1.04472021922047e+006	(-4.13190106049503e+000dB,6.36490564073239e-002°)
1.04712854805056e+006	(-4.13190099274442e+000dB,6.37340160989668e-002°)
1.04954242865199e+006	(-4.13190092469105e+000dB,6.38193137028141e-002°)
1.05196187382289e+006	(-4.13190085633350e+000dB,6.39049496644746e-002°)
1.05438689639092e+006	(-4.13190078767053e+000dB,6.39909244314131e-002°)
1.05681750921332e+006	(-4.13190071870075e+000dB,6.40772384648774e-002°)
1.05925372517695e+006	(-4.13190064942224e+000dB,6.41638922200177e-002°)
1.06169555719838e+006	(-4.13190057983382e+000dB,6.42508861618036e-002°)
1.06414301822398e+006	(-4.13190050993400e+000dB,6.43382207451387e-002°)
1.06659612122992e+006	(-4.13190043972137e+000dB,6.44258964347442e-002°)
1.06905487922232e+006	(-4.13190036919436e+000dB,6.45139136932326e-002°)
1.07151930523726e+006	(-4.13190029835132e+000dB,6.46022729970125e-002°)
1.07398941234090e+006	(-4.13190022719118e+000dB,6.46909747965429e-002°)
1.07646521362949e+006	(-4.13190015571190e+000dB,6.47800195759519e-002°)
1.07894672222948e+006	(-4.13190008391248e+000dB,6.48694078133052e-002°)
1.08143395129759e+006	(-4.13190001179094e+000dB,6.49591399646845e-002°)
1.08392691402086e+006	(-4.13189993934605e+000dB,6.50492165198662e-002°)
1.08642562361672e+006	(-4.13189986657603e+000dB,6.51396379426771e-002°)
1.08893009333308e+006	(-4.13189979347949e+000dB,6.52304047266634e-002°)
1.09144033644841e+006	(-4.13189972005486e+000dB,6.53215173394304e-002°)
1.09395636627174e+006	(-4.13189964630081e+000dB,6.54129762783066e-002°)
1.09647819614283e+006	(-4.13189957221538e+000dB,6.55047820266067e-002°)
1.09900583943217e+006	(-4.13189949779715e+000dB,6.55969350615951e-002°)
1.10153930954106e+006	(-4.13189942304453e+000dB,6.56894358743613e-002°)
1.10407861990172e+006	(-4.13189934795617e+000dB,6.57822849459718e-002°)
1.10662378397731e+006	(-4.13189927253022e+000dB,6.58754827911976e-002°)
1.10917481526204e+006	(-4.13189919676508e+000dB,6.59690298909378e-002°)
1.11173172728123e+006	(-4.13189912065930e+000dB,6.60629267439042e-002°)
1.11429453359137e+006	(-4.13189904421101e+000dB,6.61571738467406e-002°)
1.11686324778020e+006	(-4.13189896741875e+000dB,6.62517716980092e-002°)
1.11943788346679e+006	(-4.13189889028102e+000dB,6.63467207942133e-002°)
1.12201845430160e+006	(-4.13189881279597e+000dB,6.64420216456965e-002°)
1.12460497396657e+006	(-4.13189873496207e+000dB,6.65376747687057e-002°)
1.12719745617515e+006	(-4.13189865677769e+000dB,6.66336806496035e-002°)
1.12979591467243e+006	(-4.13189857824093e+000dB,6.67300398005314e-002°)
1.13240036323519e+006	(-4.13189849935049e+000dB,6.68267527435184e-002°)
1.13501081567195e+006	(-4.13189842010454e+000dB,6.69238199826397e-002°)
1.13762728582306e+006	(-4.13189834050124e+000dB,6.70212420437850e-002°)
1.14024978756080e+006	(-4.13189826053913e+000dB,6.71190194269539e-002°)
1.14287833478940e+006	(-4.13189818021649e+000dB,6.72171526539628e-002°)
1.14551294144517e+006	(-4.13189809953155e+000dB,6.73156422565196e-002°)
1.14815362149651e+006	(-4.13189801848243e+000dB,6.74144887483988e-002°)
1.15080038894407e+006	(-4.13189793706787e+000dB,6.75136926612307e-002°)
1.15345325782072e+006	(-4.13189785528559e+000dB,6.76132545047316e-002°)
1.15611224219173e+006	(-4.13189777313416e+000dB,6.77131748184096e-002°)
1.15877735615475e+006	(-4.13189769061183e+000dB,6.78134541317972e-002°)
1.16144861383997e+006	(-4.13189760771693e+000dB,6.79140929724104e-002°)
1.16412602941012e+006	(-4.13189752444760e+000dB,6.80150918776761e-002°)
1.16680961706059e+006	(-4.13189744080192e+000dB,6.81164513869828e-002°)
1.16949939101949e+006	(-4.13189735677827e+000dB,6.82181720218114e-002°)
1.17219536554775e+006	(-4.13189727237486e+000dB,6.83202543374149e-002°)
1.17489755493915e+006	(-4.13189718758995e+000dB,6.84226988711401e-002°)
1.17760597352043e+006	(-4.13189710242161e+000dB,6.85255061623064e-002°)
1.18032063565135e+006	(-4.13189701686847e+000dB,6.86286767522158e-002°)
1.18304155572478e+006	(-4.13189693092802e+000dB,6.87322112000424e-002°)
1.18576874816678e+006	(-4.13189684459882e+000dB,6.88361100430982e-002°)
1.18850222743664e+006	(-4.13189675787903e+000dB,6.89403738365811e-002°)
1.19124200802699e+006	(-4.13189667076695e+000dB,6.90450031416533e-002°)
1.19398810446389e+006	(-4.13189658326035e+000dB,6.91499985015850e-002°)
1.19674053130686e+006	(-4.13189649535767e+000dB,6.92553604695980e-002°)
1.19949930314899e+006	(-4.13189640705690e+000dB,6.93610896128332e-002°)
1.20226443461703e+006	(-4.13189631835630e+000dB,6.94671865004348e-002°)
1.20503594037141e+006	(-4.13189622925390e+000dB,6.95736516757167e-002°)
1.20781383510639e+006	(-4.13189613974774e+000dB,6.96804857078523e-002°)
1.21059813355009e+006	(-4.13189604983621e+000dB,6.97876891720021e-002°)
1.21338885046459e+006	(-4.13189595951711e+000dB,6.98952626334056e-002°)
1.21618600064598e+006	(-4.13189586878850e+000dB,7.00032066593173e-002°)
1.21898959892447e+006	(-4.13189577764884e+000dB,7.01115218150388e-002°)
1.22179966016448e+006	(-4.13189568609557e+000dB,7.02202086957091e-002°)
1.22461619926465e+006	(-4.13189559412736e+000dB,7.03292678547717e-002°)
1.22743923115801e+006	(-4.13189550174203e+000dB,7.04386998794904e-002°)
1.23026877081198e+006	(-4.13189540893761e+000dB,7.05485053551855e-002°)
1.23310483322851e+006	(-4.13189531571189e+000dB,7.06586848572790e-002°)
1.23594743344411e+006	(-4.13189522206335e+000dB,7.07692389751614e-002°)
1.23879658652997e+006	(-4.13189512798969e+000dB,7.08801682843489e-002°)
1.24165230759201e+006	(-4.13189503348914e+000dB,7.09914733942118e-002°)
1.24451461177098e+006	(-4.13189493855939e+000dB,7.11031548644703e-002°)
1.24738351424254e+006	(-4.13189484319872e+000dB,7.12152133085846e-002°)
1.25025903021732e+006	(-4.13189474740494e+000dB,7.13276493221792e-002°)
1.25314117494101e+006	(-4.13189465117595e+000dB,7.14404634910053e-002°)
1.25602996369447e+006	(-4.13189455451008e+000dB,7.15536564068500e-002°)
1.25892541179376e+006	(-4.13189445740474e+000dB,7.16672286913789e-002°)
1.26182753459026e+006	(-4.13189435985832e+000dB,7.17811809285720e-002°)
1.26473634747074e+006	(-4.13189426186859e+000dB,7.18955137322997e-002°)
1.26765186585743e+006	(-4.13189416343332e+000dB,7.20102277105447e-002°)
1.27057410520813e+006	(-4.13189406455073e+000dB,7.21253234495152e-002°)
1.27350308101625e+006	(-4.13189396521854e+000dB,7.22408015931457e-002°)
1.27643880881093e+006	(-4.13189386543466e+000dB,7.23566627278135e-002°)
1.27938130415711e+006	(-4.13189376519688e+000dB,7.24729074737830e-002°)
1.28233058265561e+006	(-4.13189366450338e+000dB,7.25895364573800e-002°)
1.28528665994320e+006	(-4.13189356335179e+000dB,7.27065502831571e-002°)
1.28824955169272e+006	(-4.13189346173979e+000dB,7.28239495816103e-002°)
1.29121927361312e+006	(-4.13189335966555e+000dB,7.29417349694335e-002°)
1.29419584144957e+006	(-4.13189325712681e+000dB,7.30599070574578e-002°)
1.29717927098354e+006	(-4.13189315412138e+000dB,7.31784665142756e-002°)
1.30016957803287e+006	(-4.13189305064710e+000dB,7.32974139151645e-002°)
1.30316677845188e+006	(-4.13189294670158e+000dB,7.34167499329219e-002°)
1.30617088813142e+006	(-4.13189284228301e+000dB,7.35364751868015e-002°)
1.30918192299898e+006	(-4.13189273738873e+000dB,7.36565902902068e-002°)
1.31219989901878e+006	(-4.13189263201663e+000dB,7.37770959143249e-002°)
1.31522483219181e+006	(-4.13189252616487e+000dB,7.38979926768025e-002°)
1.31825673855598e+006	(-4.13189241983074e+000dB,7.40192812212528e-002°)
1.32129563418615e+006	(-4.13189231301212e+000dB,7.41409621934224e-002°)
1.32434153519423e+006	(-4.13189220570691e+000dB,7.42630362411844e-002°)
1.32739445772931e+006	(-4.13189209791274e+000dB,7.43855040065904e-002°)
1.33045441797766e+006	(-4.13189198962709e+000dB,7.45083661417772e-002°)
1.33352143216289e+006	(-4.13189188084805e+000dB,7.46316232930743e-002°)
1.33659551654601e+006	(-4.13189177157300e+000dB,7.47552761168969e-002°)
1.33967668742550e+006	(-4.13189166179991e+000dB,7.48793252718117e-002°)
1.34276496113743e+006	(-4.13189155152615e+000dB,7.50037714105755e-002°)
1.34586035405551e+006	(-4.13189144074945e+000dB,7.51286152040042e-002°)
1.34896288259121e+006	(-4.13189132946769e+000dB,7.52538573012169e-002°)
1.35207256319384e+006	(-4.13189121767820e+000dB,7.53794983693857e-002°)
1.35518941235060e+006	(-4.13189110537890e+000dB,7.55055390778535e-002°)
1.35831344658671e+006	(-4.13189099256719e+000dB,7.56319800822196e-002°)
1.36144468246551e+006	(-4.13189087924080e+000dB,7.57588220641085e-002°)
1.36458313658848e+006	(-4.13189076539727e+000dB,7.58860656993653e-002°)
1.36772882559540e+006	(-4.13189065103417e+000dB,7.60137116580585e-002°)
1.37088176616441e+006	(-4.13189053614922e+000dB,7.61417606203902e-002°)
1.37404197501207e+006	(-4.13189042073968e+000dB,7.62702132528345e-002°)
1.37720946889350e+006	(-4.13189030480339e+000dB,7.63990702558670e-002°)
1.38038426460243e+006	(-4.13189018833783e+000dB,7.65283322923901e-002°)
1.38356637897133e+006	(-4.13189007134036e+000dB,7.66580000513518e-002°)
1.38675582887144e+006	(-4.13188995380864e+000dB,7.67880742398049e-002°)
1.38995263121290e+006	(-4.13188983574041e+000dB,7.69185555192927e-002°)
1.39315680294485e+006	(-4.13188971713271e+000dB,7.70494446012629e-002°)
1.39636836105548e+006	(-4.13188959798331e+000dB,7.71807421755272e-002°)
1.39958732257216e+006	(-4.13188947828962e+000dB,7.73124489341004e-002°)
1.40281370456150e+006	(-4.13188935804908e+000dB,7.74445655632633e-002°)
1.40604752412946e+006	(-4.13188923725914e+000dB,7.75770927912706e-002°)
1.40928879842141e+006	(-4.13188911591723e+000dB,7.77100313167935e-002°)
1.41253754462229e+006	(-4.13188899402079e+000dB,7.78433818089226e-002°)
1.41579377995662e+006	(-4.13188887156729e+000dB,7.79771450105402e-002°)
1.41905752168863e+006	(-4.13188874855397e+000dB,7.81113216270016e-002°)
1.42232878712236e+006	(-4.13188862497855e+000dB,7.82459123579526e-002°)
1.42560759360172e+006	(-4.13188850083814e+000dB,7.83809179211745e-002°)
1.42889395851064e+006	(-4.13188837612997e+000dB,7.85163390287416e-002°)
1.43218789927308e+006	(-4.13188825085185e+000dB,7.86521764029346e-002°)
1.43548943335319e+006	(-4.13188812500065e+000dB,7.87884307682721e-002°)
1.43879857825538e+006	(-4.13188799857401e+000dB,7.89251028356364e-002°)
1.44211535152440e+006	(-4.13188787156917e+000dB,7.90621933420151e-002°)
1.44543977074545e+006	(-4.13188774398342e+000dB,7.91997030028050e-002°)
1.44877185354429e+006	(-4.13188761581407e+000dB,7.93376325515726e-002°)
1.45211161758727e+006	(-4.13188748705829e+000dB,7.94759827241510e-002°)
1.45545908058149e+006	(-4.13188735771353e+000dB,7.96147542427482e-002°)
1.45881426027487e+006	(-4.13188722777687e+000dB,7.97539478556986e-002°)
1.46217717445624e+006	(-4.13188709724572e+000dB,7.98935642977175e-002°)
1.46554784095543e+006	(-4.13188696611721e+000dB,8.00336042978531e-002°)
1.46892627764339e+006	(-4.13188683438872e+000dB,8.01740686033454e-002°)
1.47231250243224e+006	(-4.13188670205729e+000dB,8.03149579716740e-002°)
1.47570653327541e+006	(-4.13188656911997e+000dB,8.04562731308106e-002°)
1.47910838816772e+006	(-4.13188643557423e+000dB,8.05980148507880e-002°)
1.48251808514547e+006	(-4.13188630141717e+000dB,8.07401838641823e-002°)
1.48593564228652e+006	(-4.13188616664593e+000dB,8.08827809376827e-002°)
1.48936107771043e+006	(-4.13188603125734e+000dB,8.10258068164322e-002°)
1.49279440957851e+006	(-4.13188589524922e+000dB,8.11692622638050e-002°)
1.49623565609394e+006	(-4.13188575861806e+000dB,8.13131480375266e-002°)
1.49968483550188e+006	(-4.13188562136113e+000dB,8.14574649056049e-002°)
1.50314196608953e+006	(-4.13188548347565e+000dB,8.16022136304271e-002°)
1.50660706618625e+006	(-4.13188534495869e+000dB,8.17473949767073e-002°)
1.51008015416365e+006	(-4.13188520580710e+000dB,8.18930097194435e-002°)
1.51356124843571e+006	(-4.13188506601821e+000dB,8.20390586200769e-002°)
1.51705036745884e+006	(-4.13188492558891e+000dB,8.21855424582896e-002°)
1.52054752973200e+006	(-4.13188478451605e+000dB,8.23324620240600e-002°)
1.52405275379679e+006	(-4.13188464279688e+000dB,8.24798180858708e-002°)
1.52756605823757e+006	(-4.13188450042839e+000dB,8.26276114145559e-002°)
1.53108746168153e+006	(-4.13188435740739e+000dB,8.27758428071584e-002°)
1.53461698279879e+006	(-4.13188421373117e+000dB,8.29245130312892e-002°)
1.53815464030253e+006	(-4.13188406939635e+000dB,8.30736228966720e-002°)
1.54170045294905e+006	(-4.13188392439994e+000dB,8.32231731995051e-002°)
1.54525443953791e+006	(-4.13188377873889e+000dB,8.33731646986053e-002°)
1.54881661891197e+006	(-4.13188363241024e+000dB,8.35235982108286e-002°)
1.55238700995757e+006	(-4.13188348541081e+000dB,8.36744745395097e-002°)
1.55596563160456e+006	(-4.13188333773746e+000dB,8.38257944824225e-002°)
1.55955250282644e+006	(-4.13188318938687e+000dB,8.39775588158724e-002°)
1.56314764264044e+006	(-4.13188304035608e+000dB,8.41297683742286e-002°)
1.56675107010763e+006	(-4.13188289064217e+000dB,8.42824239545035e-002°)
1.57036280433304e+006	(-4.13188274024157e+000dB,8.44355263640568e-002°)
1.57398286446570e+006	(-4.13188258915125e+000dB,8.45890764206144e-002°)
1.57761126969883e+006	(-4.13188243736807e+000dB,8.47430749284127e-002°)
1.58124803926986e+006	(-4.13188228488866e+000dB,8.48975227020525e-002°)
1.58489319246059e+006	(-4.13188213171002e+000dB,8.50524205744640e-002°)
1.58854674859726e+006	(-4.13188197782842e+000dB,8.52077693650902e-002°)
1.59220872705065e+006	(-4.13188182324114e+000dB,8.53635698878669e-002°)
1.59587914723621e+006	(-4.13188166794466e+000dB,8.55198229750548e-002°)
1.59955802861414e+006	(-4.13188151193577e+000dB,8.56765294454566e-002°)
1.60324539068951e+006	(-4.13188135521093e+000dB,8.58336901362130e-002°)
1.60694125301235e+006	(-4.13188119776711e+000dB,8.59913058789696e-002°)
1.61064563517774e+006	(-4.13188103960089e+000dB,8.61493775157690e-002°)
1.61435855682595e+006	(-4.13188088070892e+000dB,8.63079058831581e-002°)
1.61808003764253e+006	(-4.13188072108766e+000dB,8.64668918042401e-002°)
1.62181009735840e+006	(-4.13188056073389e+000dB,8.66263361443418e-002°)
1.62554875574995e+006	(-4.13188039964413e+000dB,8.67862397394508e-002°)
1.62929603263919e+006	(-4.13188023781510e+000dB,8.69466034359827e-002°)
1.63305194789380e+006	(-4.13188007524322e+000dB,8.71074280828250e-002°)
1.63681652142727e+006	(-4.13187991192504e+000dB,8.72687145393009e-002°)
1.64058977319900e+006	(-4.13187974785723e+000dB,8.74304636513196e-002°)
1.64437172321439e+006	(-4.13187958303625e+000dB,8.75926762911311e-002°)
1.64816239152496e+006	(-4.13187941745860e+000dB,8.77553532937242e-002°)
1.65196179822847e+006	(-4.13187925112075e+000dB,8.79184955442970e-002°)
1.65576996346898e+006	(-4.13187908401904e+000dB,8.80821038907903e-002°)
1.65958690743701e+006	(-4.13187891615020e+000dB,8.82461792154682e-002°)
1.66341265036962e+006	(-4.13187874751060e+000dB,8.84107223951484e-002°)
1.66724721255051e+006	(-4.13187857809638e+000dB,8.85757342614548e-002°)
1.67109061431016e+006	(-4.13187840790430e+000dB,8.87412157280584e-002°)
1.67494287602588e+006	(-4.13187823693067e+000dB,8.89071676634405e-002°)
1.67880401812201e+006	(-4.13187806517194e+000dB,8.90735909386165e-002°)
1.68267406106991e+006	(-4.13187789262416e+000dB,8.92404864430338e-002°)
1.68655302538818e+006	(-4.13187771928375e+000dB,8.94078550607342e-002°)
1.69044093164271e+006	(-4.13187754514719e+000dB,8.95756976624035e-002°)
1.69433780044677e+006	(-4.13187737021068e+000dB,8.97440151769326e-002°)
1.69824365246118e+006	(-4.13187719447076e+000dB,8.99128084642084e-002°)
1.70215850839439e+006	(-4.13187701792340e+000dB,9.00820784105235e-002°)
1.70608238900256e+006	(-4.13187684056506e+000dB,9.02518259444969e-002°)
1.71001531508972e+006	(-4.13187666239175e+000dB,9.04220519496029e-002°)
1.71395730750786e+006	(-4.13187648339985e+000dB,9.05927573277944e-002°)
1.71790838715702e+006	(-4.13187630358556e+000dB,9.07639429836007e-002°)
1.72186857498544e+006	(-4.13187612294490e+000dB,9.09356098320826e-002°)
1.72583789198963e+006	(-4.13187594147451e+000dB,9.11077587670416e-002°)
1.72981635921453e+006	(-4.13187575917000e+000dB,9.12803907166604e-002°)
1.73380399775356e+006	(-4.13187557602764e+000dB,9.14535065878778e-002°)
1.73780082874880e+006	(-4.13187539204371e+000dB,9.16271073140832e-002°)
1.74180687339104e+006	(-4.13187520721446e+000dB,9.18011937835665e-002°)
1.74582215291993e+006	(-4.13187502153534e+000dB,9.19757669428743e-002°)
1.74984668862408e+006	(-4.13187483500296e+000dB,9.21508277173339e-002°)
1.75388050184118e+006	(-4.13187464761320e+000dB,9.23263770269282e-002°)
1.75792361395811e+006	(-4.13187445936225e+000dB,9.25024158022230e-002°)
1.76197604641104e+006	(-4.13187427024578e+000dB,9.26789449843577e-002°)
1.76603782068558e+006	(-4.13187408026011e+000dB,9.28559655012128e-002°)
1.77010895831683e+006	(-4.13187388940096e+000dB,9.30334782912513e-002°)
1.77418948088958e+006	(-4.13187369766437e+000dB,9.32114843035372e-002°)
1.77827941003833e+006	(-4.13187350504627e+000dB,9.33899844659282e-002°)
1.78237876744750e+006	(-4.13187331154264e+000dB,9.35689797407420e-002°)
1.78648757485146e+006	(-4.13187311714953e+000dB,9.37484710691041e-002°)
1.79060585403470e+006	(-4.13187292186235e+000dB,9.39284594106958e-002°)
1.79473362683193e+006	(-4.13187272567736e+000dB,9.41089456960758e-002°)
1.79887091512819e+006	(-4.13187252859021e+000dB,9.42899309061756e-002°)
1.80301774085897e+006	(-4.13187233059667e+000dB,9.44714160007536e-002°)
1.80717412601033e+006	(-4.13187213169275e+000dB,9.46534019263550e-002°)
1.81134009261900e+006	(-4.13187193187424e+000dB,9.48358896560623e-002°)
1.81551566277253e+006	(-4.13187173113674e+000dB,9.50188801576994e-002°)
1.81970085860938e+006	(-4.13187152947622e+000dB,9.52023743938440e-002°)
1.82389570231903e+006	(-4.13187132688795e+000dB,9.53863733456685e-002°)
1.82810021614214e+006	(-4.13187112336785e+000dB,9.55708779811634e-002°)
1.83231442237060e+006	(-4.13187091891192e+000dB,9.57558892869376e-002°)
1.83653834334774e+006	(-4.13187071351542e+000dB,9.59414082364047e-002°)
1.84077200146834e+006	(-4.13187050717431e+000dB,9.61274358136662e-002°)
1.84501541917886e+006	(-4.13187029988399e+000dB,9.63139730055427e-002°)
1.84926861897746e+006	(-4.13187009164005e+000dB,9.65010207936430e-002°)
1.85353162341420e+006	(-4.13186988243814e+000dB,9.66885801941216e-002°)
1.85780445509108e+006	(-4.13186967227390e+000dB,9.68766521861226e-002°)
1.86208713666225e+006	(-4.13186946114289e+000dB,9.70652377515372e-002°)
1.86637969083405e+006	(-4.13186924904031e+000dB,9.72543379068122e-002°)
1.87068214036518e+006	(-4.13186903596212e+000dB,9.74439536473153e-002°)
1.87499450806680e+006	(-4.13186882190348e+000dB,9.76340859870677e-002°)
1.87931681680264e+006	(-4.13186860686010e+000dB,9.78247359190182e-002°)
1.88364908948917e+006	(-4.13186839082710e+000dB,9.80159044706873e-002°)
1.88799134909567e+006	(-4.13186817380020e+000dB,9.82075926564837e-002°)
1.89234361864435e+006	(-4.13186795577464e+000dB,9.83998014697435e-002°)
1.89670592121051e+006	(-4.13186773674581e+000dB,9.85925319463518e-002°)
1.90107827992267e+006	(-4.13186751670904e+000dB,9.87857851011375e-002°)
1.90546071796261e+006	(-4.13186729565968e+000dB,9.89795619596851e-002°)
1.90985325856560e+006	(-4.13186707359309e+000dB,9.91738635662884e-002°)
1.91425592502045e+006	(-4.13186685050475e+000dB,9.93686909203495e-002°)
1.91866874066965e+006	(-4.13186662638952e+000dB,9.95640450717885e-002°)
1.92309172890952e+006	(-4.13186640124287e+000dB,9.97599270495041e-002°)
1.92752491319029e+006	(-4.13186617506004e+000dB,9.99563379011254e-002°)
1.93196831701628e+006	(-4.13186594783606e+000dB,1.00153278669161e-001°)
1.93642196394596e+006	(-4.13186571956651e+000dB,1.00350750375116e-001°)
1.94088587759213e+006	(-4.13186549024608e+000dB,1.00548754091034e-001°)
1.94536008162201e+006	(-4.13186525987019e+000dB,1.00747290860018e-001°)
1.94984459975739e+006	(-4.13186502843391e+000dB,1.00946361720069e-001°)
1.95433945577474e+006	(-4.13186479593215e+000dB,1.01145967743855e-001°)
1.95884467350534e+006	(-4.13186456236031e+000dB,1.01346109975115e-001°)
1.96336027683539e+006	(-4.13186432771310e+000dB,1.01546789492256e-001°)
1.96788628970619e+006	(-4.13186409198578e+000dB,1.01748007344764e-001°)
1.97242273611420e+006	(-4.13186385517336e+000dB,1.01949764600913e-001°)
1.97696964011120e+006	(-4.13186361727058e+000dB,1.02152062331859e-001°)
1.98152702580444e+006	(-4.13186337827269e+000dB,1.02354901611665e-001°)
1.98609491735671e+006	(-4.13186313817440e+000dB,1.02558283509335e-001°)
1.99067333898652e+006	(-4.13186289697070e+000dB,1.02762209104732e-001°)
1.99526231496821e+006	(-4.13186265465651e+000dB,1.02966679496540e-001°)
1.99986186963208e+006	(-4.13186241122651e+000dB,1.03171695746594e-001°)
2.00447202736449e+006	(-4.13186216667581e+000dB,1.03377258943518e-001°)
2.00909281260806e+006	(-4.13186192099901e+000dB,1.03583370186807e-001°)
2.01372424986171e+006	(-4.13186167419119e+000dB,1.03790030562997e-001°)
2.01836636368089e+006	(-4.13186142624666e+000dB,1.03997241169503e-001°)
